hotstar_id,title,description,genre,year,age_rating,running_time,seasons,episodes,type
1260049756,Dory's Reef Cam,Dive into the waters below and watch the aquatic wildlife from the world of Nemo and Dory.,Animation,2020,U,181,,,movie
1000155280,Mrithunjayam,"Mrithunjayam is a Malayalam drama about Issac, who is sentenced to death, for murdering four people. The church priest comes to him with his siblings. After the visit, Issac makes a confession. Watch the full movie, Mrithunjayam, only on Hotstar.",Drama,1988,U/A 13+,129,,,movie
1000162941,Sambandada Siri,"Rich guy Raja is famous for trapping girls. His parents get him married, but he does not change. His bride, Lakshmi, decides to take matter into her hands.",Family,2008,U/A 13+,113,,,movie
1000101755,Out of Control,"A man marries two women -- an American for a visa and an Indian girl due to family pressure. Soon, not surprisingly, he finds himself in a tricky situation.",Comedy,2003,U/A 13+,124,,,movie
1260018747,"The Chronicles Of Narnia: The Lion, The Witch And The Wardrobe","Four kids travel through a wardrobe to the land of Narnia and learn of their destiny to free it with the guidance of Aslan, a mystical lion.",Adventure,2005,U/A 7+,140,,,movie
1000101674,Cheriya Kallanum Valiya Polisum,"Sadasivan becomes a saviour to a family whose head has committed suicide. He even protects the widow from evil eyes. Surely, this is not without a motive.",Comedy,2010,U/A 13+,106,,,movie
1000110603,Kottaram Veetile Apputtan,"Apputtan is a rich man, who helps the villagers. He supports a girl financially to become a doctor. However, when he proposes marriage, her response shocks him.",Comedy,1998,U/A 7+,161,,,movie
1808015931,Uniform,Story of a poor girl who wants to study in school. Will she be able to fulfill her dreams?,Drama,2020,U/A 13+,10,,,movie
1836064363,The Perfect Scream,"Arjun, an aspiring actor, reads a magic spell that inadvertently invokes a dark force and unleashes an evil entity unbeknownst to others around him.",Horror,2021,U/A 13+,19,,,movie
1836050796,2 Sided,A social drama focusing on expressing the internal conflict of a person and the ability to accept his own likes and dislikes.,Drama,2020,U/A 13+,4,,,movie
1260008323,The Armstrong Tapes,This special uses Neil Armstrong's interviews to craft an intimate look at one of the world's greatest heroes.,Science,2019,U/A 7+,43,,,movie
1260110196,Kati patang,"This is a story of a young, small-town boy Shishir, who falls for a spirit named Sandhya who is longing for true love, and risks his life to fulfil her last wish on one of the most auspicious days celebrated by the Hindus.",Horror,2021,U/A 13+,27,,,movie
1260083881,Mazdoor,"Dinanath Saxena, a labourer-turned-businessman marries off his daughter to his manager, Ashok. Things go awry when a spoilt Smita creates problems for Ashok.",Drama,1983,U/A 13+,162,,,movie
1260117977,Racha,"Desperate to save his father, Raj accepts a betting challenge from his rival James. Soon, he learns that there is more to this than meets the eye.",Action,2012,U/A 16+,143,,,movie
1000057158,Saahasam,"An archaeologist, a security guard and a devotee's lives get entangled after one of them finds a secret treasure map. What will they discover on this trip?",Action,2013,U/A 13+,144,,,movie
1000080774,Sound Thoma,"When a stingy father refuses to spend on his son's surgery for a cleft lip, he decides to teach him a lesson by depicting him as a generous person in town.",Comedy,2013,U/A 13+,146,,,movie
1000082396,Salalah Mobiles,Afzal feels that things are looking up when his uncle opens a mobile shop for him. But the course of his life changes as he gets hold of a tricky app.,Comedy,2014,U/A 7+,124,,,movie
1770002576,Sasurbari Zindabad,"Rupa runs away from home when her wealthy mother plans to get her married. She meets Somu, and, despite their differences, finds herself drawn to him.",Drama,2000,U,144,,,movie
1000106100,Aniyathipraavu,A young couple decides to elope when their love takes precedence over family but flip their choice later. Watch this heart-warming tale of love and reunion.,Romance,1997,U,156,,,movie
1260105553,Spider-Man 3,"New York City is in the throes of Spider-mania! But when a strange alien symbiote turns Spider-Man's suit black, his darkest demons come to light.",Superhero,2007,U/A 13+,139,,,movie
1260108537,Raja Beta,"Unbeknownst to his mother, Veer brings home a stranded puppy. A game of hide-and-seek ensues when Veer struggles to shelter his new friend.",Comedy,2021,U,4,,,movie
1260105312,Kissss,"Going against their parents, Joy and Ichcha elope to get married only to end up in a troublesome situation.",Comedy,2017,U/A 13+,15,,,movie
1000154918,Gulabi Talkies,"After her husband abandons her, Gulabi leads a lonely life. She loves cinema, and when her family gifts her a television, villagers begin to flock to her house.",Drama,2008,U/A 7+,123,,,movie
1000159791,Oru Katha Oru Nunakkatha,"Jobless Appu, who is in love with Ammani, resorts to lies to woo her. She falls for him, but trouble arises when she gets to know the truth.",Romance,1986,U,128,,,movie
1260084466,Shanghai,"A social activist's death causes a public uproar. When an IAS officer steps in to investigate, he discovers the harsh reality of the government.",Crime,2012,U/A 13+,108,,,movie
1260027143,Lockdown: India Fights Coronavirus,"This Nat Geo feature aims to see the pandemic from the eyes of India's frontline soldiers, who battle against unprecedented odds for humanity's future.",Documentary,2020,U/A 7+,47,,,movie
1260119323,In the Loop,"Dealing with hardships and failures, a struggling actor is thrust into turmoil, wherein he must battle against inner conflicts. Will he emerge as a hero?",Drama,2022,U/A 13+,9,,,movie
1000106768,Mast Mast Hudugi Bandlu,"When Sundari does not show interest in Vijay, his friends decide to help him out in an unusual way. Will Sundari realise Vijay's love for her?",Romance,2000,U/A 7+,126,,,movie
1770020944,Capturing Mary,"A young man ushers an older woman into a dark exploration of her past - back to the time when, as a young girl, she met a stranger who changed her life forever.",Drama,2009,U/A 16+,100,,,movie
1260012424,Yuddham Saranam,"A young man uncovers a huge scam while investigating his parents' suspicious death. With danger lurking around, he sets out to bring the murderers to book.",Action,2017,U/A 13+,119,,,movie
1000069037,Sankaranum Mohananum,"Mohan faces some strange incidents after his brother, Sankaran, dies due to a snake bite. Then Sankaran returns as a ghost to haunt his brother.",Comedy,2011,U/A 13+,105,,,movie
1260105277,Dazed,Chanelle’s confession invites chaos whilst putting her friendship with Ateet on a test. Will their bond stand the test of time?,Drama,2018,U/A 13+,9,,,movie
1000163080,Naandi,"Naandi is a Kannada drama. Three thieves reach a temple in the forest. One of them tries to rob a pregnant woman. But her husband lodges a police complaint and the thieves are arrested. Watch the full film, streaming on Hotstar.",Drama,2009,U/A 7+,122,,,movie
1000051663,Shaadi Ke Side Effects,Siddharth and Trisha's happy married life takes a hit when they discover they are pregnant. Parenthood or splitsville - what is the way for them?,Comedy,2014,U/A 13+,135,,,movie
1770021120,Dave Chappelle: Killin' Them Softly,"Dave Chappelle returns to D.C. and riffs on politics, police, race relations, drugs, Sesame Street and more.",Standup Comedy,2000,A,57,,,movie
1000064724,Ee Vayasulo,"As part of a bet set by his friend Vamsi, Sriram makes Sweety fall in love with him. What follows is an intimate moment gone wrong and a suicide attempt.",Drama,2009,U/A 13+,136,,,movie
1000164316,Samoohyapadam,"Samoohyapadam is a Malayalam drama movie starring Sukumari, Dileep, Kalabhavan Mani, Prem Kumar and directed by Kareem. Premkumar hasn't met his family yet and the only way he communicates with them is through letters. Watch the full movie, Samoohyapadam, online, only on Hotstar.",Drama,1996,U/A 7+,137,,,movie
1000063863,Kadante Aunanele,"Raghuram joins college where he meets Sindhu. While she falls for him, he thinks of her as a friend. Offended, she decides to take the legal route.",Romance,2005,U/A 13+,137,,,movie
1260116465,Varsham,"Venkat experiences love at first sight when he meets Sailaja, a middle-class beauty. Things get complicated when a ruthless politician pursues her.",Romance,2004,U/A 13+,157,,,movie
1808042963,Yakeen,A man meets a psychiatrist and tells him that he has killed someone. But he can't recall whom he has killed and why?,Thriller,2017,U/A 16+,10,,,movie
1000160354,Sukrutham,"A friend convinces Ravishankar, who suffers from blood cancer, to take holistic treatment. While he gets well, his death is more awaited than his recovery.",Drama,1994,U,140,,,movie
1610006143,Destiny's Two,Mohan and his wife are struggling to make their marriage work. The grass seems to be greener on the other side. Will they be able to accept each other for who they are?,Drama,2014,U/A 16+,10,,,movie
1260060296,Sulthan,"Despite being raised by hardened criminals, Vikram, aka Sulthan, hates violence and decides to transform them into law-abiding citizens. But will they agree?",Action,2021,U/A 16+,156,,,movie
1000063225,Gulama,"Divya is in love with Anil, but he is smitten by Priyanka. It is a testing time for them when Anil gets involved in illegal activities. Who will support him?",Romance,2009,U/A 13+,147,,,movie
1000115881,Chandramukhi,"Vivek and his friends visit Abhishek's old estate. Soon, mysterious incidents start taking place, putting all of them in danger.",Horror,2009,U/A 13+,74,,,movie
1000157634,Ottananayam,"Aravindan takes to begging to pay for his mother's surgery. In the colony of beggars, he meets Chippy and his life changes for the better.",Drama,2005,U/A 13+,120,,,movie
1260040367,Ragasiyam,Six different people struggle with problems of their own. The only thing they have in common is a mass murderer who decides to end their lives.,Thriller,2018,U/A 16+,111,,,movie
1000239555,Mukherjee Dar Bou,"A bickering mother-in-law and her constantly annoyed daughter-in-law deep-dive into their strained relationship to discover friendship, love and individuality.",Drama,2019,U,119,,,movie
1770000657,Gulliver's Travels,"To impress his crush Darcy, Gulliver travels to Bermuda Triangle. But his boat gets wrecked, and he finds himself on an island filled with miniature people.",Adventure,2010,U/A 7+,84,,,movie
1260012188,Kee,"Siddharth, a leading hacker leads a happy life. However, things take a drastic turn when he becomes a victim of cyber-bullying.",Thriller,2019,U/A 16+,115,,,movie
1000081081,Honey Bee,"On the eve of Angel�s wedding, Sebastian coaxes her to elope with him. Next morning, she and her family is shocked to learn that he was high the previous night.",Comedy,2013,U/A 13+,131,,,movie
1000067444,Dollar Dreams,"Seven characters, seven dilemmas and a million confusions. The lives of seven youngsters trying to succeed in the IT sector are connected by one goal.",Drama,2000,U/A 13+,99,,,movie
1770000773,The Transporter,"A mercenary delivery man finds his world turned upside down when a package he has been hired to transport turns out to be a beautiful, gagged woman.",Action,2002,U/A 16+,92,,,movie
1260038555,Siege,"A soldier attempts to protect the people in a citywide lockdown. However, a suicide attempt lands him in a coma. Will he stay comatose to escape reality or come back to fulfil his promise?",Action,2018,U/A 13+,15,,,movie
1000074330,Jyothilakshmi,"A software engineer falls for a sex worker, and the two decide to get married. But will she be able to leave her dreaded life behind?",Drama,2015,U/A 13+,122,,,movie
1000097535,Rakshaka,"A daring police officer rescues a minister's kidnapped son and, in the bargain, takes on the might of the Naxalites.",Action,2007,U/A 16+,112,,,movie
1000095860,Inti Donga,Raja is a young man who aspires to be rich someday and goes to the extent of cheating his own family. What price will he have to pay for his mistakes?,Drama,1987,U/A 13+,142,,,movie
